ID;Nombre;Partido;Asistencia;Observacion;Hora Ingreso;ID_Sesion;ID_Legislatura
67;Kaiser Barents-Von Hohenhagen Johannes;IND;A;;10:05;37;370
68;Labbé Martínez Cristian;UDI;I;MO;-;37;370
69;Labra Besserer Paula;IND;A;;10:05;37;370
70;Lagomarsino Guzmán Tomás;IND;A;;10:25;37;370
71;Lavín León Joaquín;UDI;A;;10:41;37;370
72;Leal Bizama Henry;UDI;A;;10:12;37;370
73;Lee Flores Enrique;PRI;I;AOCPR;-;37;370
74;Leiva Carvajal Raúl;PS;I;MO;-;37;370
75;Lilayu Vivanco Daniel;UDI;A;;-;37;370
76;Longton Herrera Andrés;RN;A;;10:36;37;370
77;Malla Valenzuela Luis;LIBERAL;I;AOCPR;-;37;370
78;Manouchehri Lobos Daniel;PS;A;;10:05;37;370
79;Martínez Ramírez Cristóbal;UDI;A;;10:05;37;370
80;Marzán Pinto Carolina;PPD;A;;10:50;37;370
81;Matheson Villán Christian;IND;A;;10:05;37;370
82;Medina Vásquez Karen;PDG;A;;10:12;37;370
83;Mellado Pino Cosme;PRSD;A;;11:40;37;370
84;Mellado Suazo Miguel;RN;A;;10:05;37;370
85;Melo Contreras Daniel;PS;A;;10:40;37;370
86;Meza Pereira José Carlos;PREP;A;;10:08;37;370
87;Mirosevic Verdugo Vlado;LIBERAL;I;AOCPR;-;37;370
88;Mix Jiménez Claudia;COMUNES;A;;-;37;370
89;Molina Milman Helia;PPD;A;;10:28;37;370
90;Morales Alvarado Javiera;IND;A;;11:13;37;370
91;Morales Maldonado Carla;RN;A;;11:13;37;370
92;Moreira Barros Cristhian;UDI;I;IG;-;37;370
93;Moreno Bascur Benjamín;PREP;A;;10:43;37;370
94;Mulet Martínez Jaime;FRVS;A;;10:05;37;370
95;Muñoz González Francesca;RN;A;;10:05;37;370
96;Musante Müller Camila;IND;A;;10:05;37;370
97;Naranjo Ortiz Jaime;PS;A;;10:05;37;370
98;Naveillan Arriagada Gloria;PREP;A;;10:16;37;370
99;Nuyado Ancapichún Emilia;PS;A;;10:05;37;370
100;Ñanco Vásquez Ericka;PRD;A;;10:48;37;370
101;Ojeda Rebolledo Mauricio;IND;I;MO;-;37;370
102;Olivera De La Fuente Erika;IND;A;;10:16;37;370
103;Orsini Pascal Maite;PRD;A;;11:19;37;370
104;Ossandón Irarrázabal Ximena;RN;A;;10:09;37;370
105;Oyarzo Figueroa Rubén Darío;PDG;A;;10:12;37;370
106;Palma Pérez Hernán;IND;A;;10:05;37;370
107;Pérez Cartes Marlene;IND;A;;11:30;37;370
108;Pérez Olea Joanna;DC;A;;10:46;37;370
109;Pérez Salinas Catalina;PRD;A;;10:31;37;370
110;Pino Fuentes Víctor Alejandro;PDG;A;;10:09;37;370
111;Pizarro Sierra Lorena;PC;A;;10:10;37;370
112;Placencia Cabello Alejandra;PC;A;;10:21;37;370
113;Pulgar Castillo Francisco;IND;A;;12:07;37;370
114;Ramírez Diez Guillermo;UDI;A;;10:22;37;370
115;Ramírez Pascal Matías;PC;A;;10:45;37;370
116;Raphael Mora Marcia;RN;A;;10:05;37;370
117;Rathgeb Schifferli Jorge;RN;A;;10:05;37;370
118;Rey Martínez Hugo;RN;A;;10:48;37;370
119;Riquelme Aliaga Marcela;IND;A;;10:49;37;370
120;Rivas Sánchez Gaspar;PDG;A;;12:06;37;370
121;Rojas Valderrama Camila;COMUNES;I;LM;-;37;370
122;Romero Leiva Agustín;PREP;A;;10:05;37;370
123;Romero Sáez Leonidas;RN;A;;10:05;37;370
124;Romero Talguia Natalia;IND;A;;10:52;37;370
125;Rosas Barrientos Patricio;IND;A;;11:57;37;370
126;Sáez Quiroz Jaime;PRD;I;MO;-;37;370
127;Saffirio Espinoza Jorge;DC;A;;10:05;37;370
128;Sagardia Cabezas Clara;IND;A;;10:05;37;370
129;Sánchez Ossa Luis;PREP;A;;10:05;37;370
130;Santana Castillo Juan;PS;A;;10:48;37;370
131;Santibáñez Novoa Marisela;PC;I;MO;-;37;370
132;Sauerbaum Muñoz Frank;RN;A;;10:05;37;370
133;Schalper Sepúlveda Diego;RN;I;MO;-;37;370
134;Schneider Videla Emilia;COMUNES;A;;10:05;37;370
135;Schubert Rubio Stephan;IND;A;;10:05;37;370
136;Sepúlveda Soto Alexis;PRSD;A;;-;37;370
137;Serrano Salazar Daniela;PC;A;;10:05;37;370
138;Soto Ferrada Leonardo;PS;A;;10:20;37;370
139;Soto Mardones Raúl;PPD;A;;-;37;370
140;Sulantay Olivares Marco Antonio;UDI;A;;10:19;37;370
141;Tapia Ramos Cristián;IND;A;;10:06;37;370
142;Teao Drago Hotuiti;IND;I;IG;-;37;370
143;Tello Rojas Carolina;PC;A;;10:08;37;370
144;Trisotti Martínez Renzo;UDI;I;IG;-;37;370
145;Ulloa Aguilera Héctor;IND;A;;10:09;37;370
146;Undurraga Gazitúa Francisco;EVOP;A;;10:05;37;370
147;Undurraga Vicuña Alberto;DC;A;;10:05;37;370
148;Urruticoechea Ríos Cristóbal;PREP;A;;10:05;37;370
149;Veloso Ávila Consuelo;PRD;A;;11:57;37;370
150;Venegas Salazar Nelson;PS;A;;11:45;37;370
151;Videla Castillo Sebastián;IND;A;;10:05;37;370
152;Von Mühlenbrock Zamora Gastón;UDI;A;;10:41;37;370
153;Weisse Novoa Flor;UDI;A;;10:05;37;370
154;Winter Etcheberry Gonzalo;PCS;A;;10:09;37;370
155;Yeomans Araya Gael;PCS;A;;11:58;37;370
1;Acevedo Sáez María Candelaria;PC;A;;11:44;38;370
2;Aedo Jeldres Eric;DC;A;;10:58;38;370
3;Ahumada Palma Yovana;PDG;A;;10:06;38;370
4;Alessandri Vergara Jorge;UDI;A;;10:38;38;370
5;Alinco Bustos René;IND;A;;12:02;38;370
6;Araya Guerrero Jaime;IND;A;;10:02;38;370
7;Araya Lerdo De Tejada Cristián;PREP;A;;10:03;38;370
8;Arce Castro Mónica;IND;I;LM;-;38;370
9;Arroyo Muñoz Roberto;PDG;A;;10:02;38;370
10;Astudillo Peiretti Danisa;PS;A;;10:38;38;370
11;Barchiesi Chávez Chiara;PREP;A;;10:02;38;370
12;Barrera Moreno Boris;PC;A;;10:15;38;370
13;Barría Angulo Héctor;DC;A;;10:02;38;370
14;Becker Alvear Miguel Ángel;RN;A;;10:02;38;370
15;Bello Campos María Francisca;PCS;A;;10:05;38;370
16;Beltrán Silva Juan Carlos;RN;A;;10:02;38;370
17;Benavente Vergara Gustavo;UDI;A;;10:02;38;370
18;Berger Fett Bernardo;IND;A;;10:02;38;370
19;Bernales Maldonado Alejandro;LIBERAL;A;;10:02;38;370
20;Bianchi Chelech Carlos;IND;A;;-;38;370
21;Bobadilla Muñoz Sergio;UDI;A;;10:02;38;370
22;Bórquez Montecinos Fernando;UDI;A;;10:02;38;370
23;Bravo Castro Ana María;PS;A;;10:02;38;370
24;Bravo Salinas Marta;UDI;A;;10:02;38;370
25;Brito Hasbún Jorge;PRD;A;;10:15;38;370
26;Bugueño Sotelo Félix;FRVS;A;;10:02;38;370
27;Bulnes Núñez Mercedes;IND;A;;10:02;38;370
28;Calisto Águila Miguel Ángel;DC;A;;10:39;38;370
29;Camaño Cárdenas Felipe;IND;A;;10:02;38;370
30;Cariola Oliva Karol;PC;A;;10:41;38;370
31;Carter Fernández Álvaro;UDI;A;;10:06;38;370
32;Castillo Rojas Nathalie;PC;A;;10:02;38;370
33;Castro Bascuñán José Miguel;RN;A;;-;38;370
34;Celis Montt Andrés;RN;A;;10:02;38;370
35;Cicardini Milla Daniella;PS;A;;12:00;38;370
36;Cid Versalovic Sofía;RN;I;SPCA;-;38;370
37;Cifuentes Lillo Ricardo;DC;A;;-;38;370
38;Coloma Álamos Juan Antonio;UDI;A;;10:57;38;370
39;Concha Smith Sara;PCC;A;;10:02;38;370
40;Cordero Velásquez María Luisa;IND;A;;10:02;38;370
41;Cornejo Lagos Eduardo;UDI;I;IG;-;38;370
42;Cuello Peña Y Lillo Luis Alberto;PC;A;;10:02;38;370
43;De La Carrera Correa Gonzalo;IND;A;;-;38;370
44;De Rementería Venegas Tomás;IND;I;SPCA;-;38;370
45;Del Real Mihovilovic Catalina;RN;A;;11:22;38;370
46;Delgado Riquelme Viviana;PEV;A;;10:02;38;370
47;Donoso Castro Felipe;UDI;A;;10:02;38;370
48;Durán Espinoza Jorge;RN;A;;10:03;38;370
49;Durán Salinas Eduardo;RN;A;;10:10;38;370
50;Flores Oporto Camila;RN;A;;10:10;38;370
51;Fries Monleón Lorena;IND;A;;10:09;38;370
52;Fuenzalida Cobo Juan;UDI;A;;10:18;38;370
53;Gazmuri Vieira Ana María;IND;A;;10:57;38;370
54;Giordano Salazar Andrés;IND;A;;10:13;38;370
55;González Gatica Félix;PEV;A;;10:20;38;370
56;González Olea Marta;IND;A;;10:15;38;370
57;González Villarroel Mauro;RN;A;;10:05;38;370
58;Guzmán Zepeda Jorge;EVOP;A;;10:10;38;370
59;Hertz Cádiz Carmen;PC;A;;11:21;38;370
60;Hirsch Goldschmidt Tomás;IND;A;;10:36;38;370
61;Ibáñez Cotroneo Diego;PCS;A;;10:45;38;370
62;Ilabaca Cerda Marcos;PS;A;;10:02;38;370
63;Irarrázaval Rossel Juan Manuel;PREP;A;;10:36;38;370
64;Jiles Moreno Pamela;PH;A;;10:22;38;370
65;Jouannet Valderrama Andrés;IND;A;;10:12;38;370
66;Jürgensen Rundshagen Harry;IND;I;SPCA;-;38;370
67;Kaiser Barents-Von Hohenhagen Johannes;IND;A;;10:02;38;370
68;Labbé Martínez Cristian;UDI;I;MO;-;38;370
69;Labra Besserer Paula;IND;A;;10:02;38;370
70;Lagomarsino Guzmán Tomás;IND;A;;10:02;38;370
71;Lavín León Joaquín;UDI;A;;10:58;38;370
72;Leal Bizama Henry;UDI;A;;10:11;38;370
73;Lee Flores Enrique;PRI;I;AOCPR;-;38;370
74;Leiva Carvajal Raúl;PS;I;MO;-;38;370
75;Lilayu Vivanco Daniel;UDI;A;;10:02;38;370
76;Longton Herrera Andrés;RN;A;;10:02;38;370
77;Malla Valenzuela Luis;LIBERAL;I;AOCPR;-;38;370
78;Manouchehri Lobos Daniel;PS;A;;10:05;38;370
79;Martínez Ramírez Cristóbal;UDI;A;;10:02;38;370
80;Marzán Pinto Carolina;PPD;A;;10:20;38;370
81;Matheson Villán Christian;IND;A;;-;38;370
82;Medina Vásquez Karen;PDG;A;;10:12;38;370
83;Mellado Pino Cosme;PRSD;A;;10:12;38;370
84;Mellado Suazo Miguel;RN;A;;10:02;38;370
85;Melo Contreras Daniel;PS;A;;10:05;38;370
86;Meza Pereira José Carlos;PREP;A;;10:07;38;370
87;Mirosevic Verdugo Vlado;LIBERAL;I;AOCPR;-;38;370
88;Mix Jiménez Claudia;COMUNES;A;;10:03;38;370
89;Molina Milman Helia;PPD;I;IG;-;38;370
90;Morales Alvarado Javiera;IND;A;;10:02;38;370
91;Morales Maldonado Carla;RN;A;;10:05;38;370
92;Moreira Barros Cristhian;UDI;I;IG;-;38;370
93;Moreno Bascur Benjamín;PREP;A;;10:03;38;370
94;Mulet Martínez Jaime;FRVS;A;;10:02;38;370
95;Muñoz González Francesca;RN;A;;10:12;38;370
96;Musante Müller Camila;IND;A;;11:33;38;370
97;Naranjo Ortiz Jaime;PS;A;;10:02;38;370
98;Naveillan Arriagada Gloria;PREP;A;;10:02;38;370
99;Nuyado Ancapichún Emilia;PS;A;;10:02;38;370
100;Ñanco Vásquez Ericka;PRD;A;;10:32;38;370
101;Ojeda Rebolledo Mauricio;IND;I;MO;-;38;370
102;Olivera De La Fuente Erika;IND;A;;10:02;38;370
103;Orsini Pascal Maite;PRD;A;;13:17;38;370
104;Ossandón Irarrázabal Ximena;RN;A;;10:03;38;370
105;Oyarzo Figueroa Rubén Darío;PDG;A;;10:45;38;370
106;Palma Pérez Hernán;IND;A;;10:02;38;370
107;Pérez Cartes Marlene;IND;A;;10:06;38;370
108;Pérez Olea Joanna;DC;A;;10:02;38;370
109;Pérez Salinas Catalina;PRD;A;;10:07;38;370
110;Pino Fuentes Víctor Alejandro;PDG;A;;10:22;38;370
111;Pizarro Sierra Lorena;PC;A;;10:19;38;370
112;Placencia Cabello Alejandra;PC;A;;10:21;38;370
113;Pulgar Castillo Francisco;IND;A;;10:40;38;370
114;Ramírez Diez Guillermo;UDI;A;;10:02;38;370
115;Ramírez Pascal Matías;PC;A;;10:02;38;370
116;Raphael Mora Marcia;RN;A;;10:02;38;370
117;Rathgeb Schifferli Jorge;RN;A;;10:02;38;370
118;Rey Martínez Hugo;RN;A;;10:02;38;370
119;Riquelme Aliaga Marcela;IND;A;;10:04;38;370
120;Rivas Sánchez Gaspar;PDG;A;;10:57;38;370
121;Rojas Valderrama Camila;COMUNES;I;LM;-;38;370
122;Romero Leiva Agustín;PREP;A;;10:02;38;370
123;Romero Sáez Leonidas;RN;A;;10:03;38;370
124;Romero Talguia Natalia;IND;A;;10:35;38;370
125;Rosas Barrientos Patricio;IND;A;;10:05;38;370
126;Sáez Quiroz Jaime;PRD;I;MO;-;38;370
127;Saffirio Espinoza Jorge;DC;A;;10:02;38;370
128;Sagardia Cabezas Clara;IND;A;;10:02;38;370
129;Sánchez Ossa Luis;PREP;A;;-;38;370
130;Santana Castillo Juan;PS;A;;11:14;38;370
131;Santibáñez Novoa Marisela;PC;I;MO;-;38;370
132;Sauerbaum Muñoz Frank;RN;A;;10:02;38;370
133;Schalper Sepúlveda Diego;RN;I;MO;-;38;370
134;Schneider Videla Emilia;COMUNES;A;;10:12;38;370
135;Schubert Rubio Stephan;IND;A;;10:02;38;370
136;Sepúlveda Soto Alexis;PRSD;A;;10:02;38;370
137;Serrano Salazar Daniela;PC;A;;10:02;38;370
138;Soto Ferrada Leonardo;PS;A;;10:05;38;370
139;Soto Mardones Raúl;PPD;A;;10:02;38;370
140;Sulantay Olivares Marco Antonio;UDI;A;;10:02;38;370
141;Tapia Ramos Cristián;IND;A;;10:02;38;370
142;Teao Drago Hotuiti;IND;A;;11:12;38;370
143;Tello Rojas Carolina;PC;A;;10:35;38;370
144;Trisotti Martínez Renzo;UDI;I;IG;-;38;370
145;Ulloa Aguilera Héctor;IND;A;;10:02;38;370
146;Undurraga Gazitúa Francisco;EVOP;A;;10:02;38;370
147;Undurraga Vicuña Alberto;DC;A;;10:02;38;370
148;Urruticoechea Ríos Cristóbal;PREP;A;;10:02;38;370
149;Veloso Ávila Consuelo;PRD;A;;11:08;38;370
150;Venegas Salazar Nelson;PS;A;;10:48;38;370
151;Videla Castillo Sebastián;IND;A;;10:02;38;370
152;Von Mühlenbrock Zamora Gastón;UDI;A;;10:31;38;370
153;Weisse Novoa Flor;UDI;A;;10:11;38;370
154;Winter Etcheberry Gonzalo;PCS;A;;10:25;38;370
155;Yeomans Araya Gael;PCS;A;;10:21;38;370
1;Acevedo Sáez María Candelaria;PC;A;;17:45;39;370
2;Aedo Jeldres Eric;DC;A;;18:48;39;370
3;Ahumada Palma Yovana;PDG;A;;17:45;39;370
4;Alessandri Vergara Jorge;UDI;A;;17:45;39;370
5;Alinco Bustos René;IND;A;;17:45;39;370
6;Araya Guerrero Jaime;IND;A;;-;39;370
7;Araya Lerdo De Tejada Cristián;PREP;A;;17:45;39;370
8;Arce Castro Mónica;IND;I;LM;-;39;370
9;Arroyo Muñoz Roberto;PDG;A;;17:45;39;370
10;Astudillo Peiretti Danisa;PS;A;;17:45;39;370
11;Barchiesi Chávez Chiara;PREP;A;;17:45;39;370
12;Barrera Moreno Boris;PC;A;;17:45;39;370
13;Barría Angulo Héctor;DC;A;;17:56;39;370
14;Becker Alvear Miguel Ángel;RN;A;;17:45;39;370
15;Bello Campos María Francisca;PCS;I;PMP;-;39;370
16;Beltrán Silva Juan Carlos;RN;A;;17:45;39;370
17;Benavente Vergara Gustavo;UDI;A;;17:51;39;370
18;Berger Fett Bernardo;IND;A;;17:45;39;370
19;Bernales Maldonado Alejandro;LIBERAL;I;;-;39;370
20;Bianchi Chelech Carlos;IND;A;;17:45;39;370
21;Bobadilla Muñoz Sergio;UDI;A;;17:45;39;370
22;Bórquez Montecinos Fernando;UDI;A;;17:46;39;370
23;Bravo Castro Ana María;PS;A;;17:45;39;370
24;Bravo Salinas Marta;UDI;A;;17:45;39;370
25;Brito Hasbún Jorge;PRD;A;;18:09;39;370
26;Bugueño Sotelo Félix;FRVS;A;;17:45;39;370
27;Bulnes Núñez Mercedes;IND;A;;17:45;39;370
28;Calisto Águila Miguel Ángel;DC;A;;17:45;39;370
29;Camaño Cárdenas Felipe;IND;A;;17:51;39;370
30;Cariola Oliva Karol;PC;A;;17:45;39;370
31;Carter Fernández Álvaro;UDI;A;;17:47;39;370
32;Castillo Rojas Nathalie;PC;A;;17:57;39;370
33;Castro Bascuñán José Miguel;RN;A;;17:48;39;370
34;Celis Montt Andrés;RN;A;;17:45;39;370
35;Cicardini Milla Daniella;PS;I;;-;39;370
36;Cid Versalovic Sofía;RN;I;SPCA;-;39;370
37;Cifuentes Lillo Ricardo;DC;A;;17:50;39;370
38;Coloma Álamos Juan Antonio;UDI;A;;17:45;39;370
39;Concha Smith Sara;PCC;A;;17:45;39;370
40;Cordero Velásquez María Luisa;IND;A;;17:45;39;370
41;Cornejo Lagos Eduardo;UDI;I;IG;-;39;370
42;Cuello Peña Y Lillo Luis Alberto;PC;A;;17:45;39;370
43;De La Carrera Correa Gonzalo;IND;A;;17:45;39;370
44;De Rementería Venegas Tomás;IND;I;SPCA;-;39;370
45;Del Real Mihovilovic Catalina;RN;A;;17:45;39;370
46;Delgado Riquelme Viviana;PEV;A;;17:45;39;370
47;Donoso Castro Felipe;UDI;A;;-;39;370
48;Durán Espinoza Jorge;RN;A;;17:45;39;370
49;Durán Salinas Eduardo;RN;A;;17:45;39;370
50;Flores Oporto Camila;RN;A;;17:45;39;370
51;Fries Monleón Lorena;IND;A;;17:45;39;370
52;Fuenzalida Cobo Juan;UDI;A;;-;39;370
53;Gazmuri Vieira Ana María;IND;I;PMP;-;39;370
54;Giordano Salazar Andrés;IND;A;;18:05;39;370
55;González Gatica Félix;PEV;A;;17:45;39;370
56;González Olea Marta;IND;A;;17:45;39;370
57;González Villarroel Mauro;RN;A;;17:45;39;370
58;Guzmán Zepeda Jorge;EVOP;A;;17:45;39;370
59;Hertz Cádiz Carmen;PC;A;;17:45;39;370
60;Hirsch Goldschmidt Tomás;IND;A;;17:57;39;370
61;Ibáñez Cotroneo Diego;PCS;I;PMP;-;39;370
62;Ilabaca Cerda Marcos;PS;A;;17:45;39;370
63;Irarrázaval Rossel Juan Manuel;PREP;A;;17:50;39;370
64;Jiles Moreno Pamela;PH;A;;-;39;370
65;Jouannet Valderrama Andrés;IND;A;;17:52;39;370
66;Jürgensen Rundshagen Harry;IND;I;SPCA;-;39;370
67;Kaiser Barents-Von Hohenhagen Johannes;IND;A;;17:59;39;370
68;Labbé Martínez Cristian;UDI;I;MO;-;39;370
69;Labra Besserer Paula;IND;A;;17:45;39;370
70;Lagomarsino Guzmán Tomás;IND;A;;17:45;39;370
71;Lavín León Joaquín;UDI;A;;17:45;39;370
72;Leal Bizama Henry;UDI;A;;17:45;39;370
73;Lee Flores Enrique;PRI;I;AOCPR;-;39;370
74;Leiva Carvajal Raúl;PS;I;MO;-;39;370
75;Lilayu Vivanco Daniel;UDI;A;;17:45;39;370
76;Longton Herrera Andrés;RN;A;;17:45;39;370
77;Malla Valenzuela Luis;LIBERAL;I;AOCPR;-;39;370
78;Manouchehri Lobos Daniel;PS;A;;17:48;39;370
79;Martínez Ramírez Cristóbal;UDI;A;;17:45;39;370
80;Marzán Pinto Carolina;PPD;A;;17:50;39;370
81;Matheson Villán Christian;IND;A;;17:45;39;370
82;Medina Vásquez Karen;PDG;A;;17:45;39;370
83;Mellado Pino Cosme;PRSD;I;;-;39;370
84;Mellado Suazo Miguel;RN;A;;17:45;39;370
85;Melo Contreras Daniel;PS;A;;17:46;39;370
86;Meza Pereira José Carlos;PREP;A;;17:45;39;370
87;Mirosevic Verdugo Vlado;LIBERAL;I;AOCPR;-;39;370
88;Mix Jiménez Claudia;COMUNES;A;;17:45;39;370
89;Molina Milman Helia;PPD;I;IG;-;39;370
90;Morales Alvarado Javiera;IND;A;;17:45;39;370
91;Morales Maldonado Carla;RN;A;;17:45;39;370
92;Moreira Barros Cristhian;UDI;I;IG;-;39;370
93;Moreno Bascur Benjamín;PREP;A;;18:28;39;370
94;Mulet Martínez Jaime;FRVS;A;;17:46;39;370
95;Muñoz González Francesca;RN;A;;17:45;39;370
96;Musante Müller Camila;IND;A;;17:54;39;370
97;Naranjo Ortiz Jaime;PS;A;;17:45;39;370
98;Naveillan Arriagada Gloria;PREP;A;;17:47;39;370
99;Nuyado Ancapichún Emilia;PS;A;;17:45;39;370
100;Ñanco Vásquez Ericka;PRD;A;;18:02;39;370
101;Ojeda Rebolledo Mauricio;IND;I;MO;-;39;370
102;Olivera De La Fuente Erika;IND;A;;17:45;39;370
103;Orsini Pascal Maite;PRD;I;;-;39;370
104;Ossandón Irarrázabal Ximena;RN;A;;17:45;39;370
105;Oyarzo Figueroa Rubén Darío;PDG;A;;17:52;39;370
106;Palma Pérez Hernán;IND;A;;17:46;39;370
107;Pérez Cartes Marlene;IND;A;;17:46;39;370
108;Pérez Olea Joanna;DC;A;;17:55;39;370
109;Pérez Salinas Catalina;PRD;A;;17:57;39;370
110;Pino Fuentes Víctor Alejandro;PDG;A;;17:58;39;370
111;Pizarro Sierra Lorena;PC;A;;17:45;39;370
112;Placencia Cabello Alejandra;PC;A;;17:52;39;370
113;Pulgar Castillo Francisco;IND;A;;17:45;39;370
114;Ramírez Diez Guillermo;UDI;I;IG;-;39;370
115;Ramírez Pascal Matías;PC;A;;17:45;39;370
116;Raphael Mora Marcia;RN;A;;17:47;39;370
117;Rathgeb Schifferli Jorge;RN;A;;17:45;39;370
118;Rey Martínez Hugo;RN;A;;17:45;39;370
119;Riquelme Aliaga Marcela;IND;A;;17:45;39;370
120;Rivas Sánchez Gaspar;PDG;A;;18:05;39;370
121;Rojas Valderrama Camila;COMUNES;I;LM;-;39;370
122;Romero Leiva Agustín;PREP;A;;17:53;39;370
123;Romero Sáez Leonidas;RN;A;;17:45;39;370
124;Romero Talguia Natalia;IND;A;;17:45;39;370
125;Rosas Barrientos Patricio;IND;A;;17:51;39;370
126;Sáez Quiroz Jaime;PRD;I;MO;-;39;370
127;Saffirio Espinoza Jorge;DC;A;;17:45;39;370
128;Sagardia Cabezas Clara;IND;A;;17:45;39;370
129;Sánchez Ossa Luis;PREP;A;;17:53;39;370
130;Santana Castillo Juan;PS;I;;-;39;370
131;Santibáñez Novoa Marisela;PC;I;MO;-;39;370
132;Sauerbaum Muñoz Frank;RN;A;;17:45;39;370
133;Schalper Sepúlveda Diego;RN;I;MO;-;39;370
134;Schneider Videla Emilia;COMUNES;A;;18:02;39;370
135;Schubert Rubio Stephan;IND;A;;17:45;39;370
136;Sepúlveda Soto Alexis;PRSD;A;;17:45;39;370
137;Serrano Salazar Daniela;PC;A;;-;39;370
138;Soto Ferrada Leonardo;PS;A;;17:45;39;370
139;Soto Mardones Raúl;PPD;A;;17:46;39;370
140;Sulantay Olivares Marco Antonio;UDI;A;;18:03;39;370
141;Tapia Ramos Cristián;IND;A;;17:45;39;370
142;Teao Drago Hotuiti;IND;A;;17:45;39;370
143;Tello Rojas Carolina;PC;A;;17:46;39;370
144;Trisotti Martínez Renzo;UDI;I;IG;-;39;370
145;Ulloa Aguilera Héctor;IND;A;;17:45;39;370
146;Undurraga Gazitúa Francisco;EVOP;A;;17:45;39;370
147;Undurraga Vicuña Alberto;DC;A;;-;39;370
148;Urruticoechea Ríos Cristóbal;PREP;A;;17:53;39;370
149;Veloso Ávila Consuelo;PRD;A;;17:48;39;370
150;Venegas Salazar Nelson;PS;A;;17:57;39;370
151;Videla Castillo Sebastián;IND;A;;17:45;39;370
152;Von Mühlenbrock Zamora Gastón;UDI;A;;17:45;39;370
153;Weisse Novoa Flor;UDI;A;;17:57;39;370
154;Winter Etcheberry Gonzalo;PCS;A;;17:45;39;370
155;Yeomans Araya Gael;PCS;A;;-;39;370
1;Acevedo Sáez María Candelaria;PC;A;;-;4;370
2;Aedo Jeldres Eric;DC;A;;10:09;4;370
3;Ahumada Palma Yovana;PDG;A;;10:04;4;370
4;Alessandri Vergara Jorge;UDI;A;;10:04;4;370
5;Alinco Bustos René;IND;A;;10:04;4;370
6;Araya Guerrero Jaime;IND;A;;10:04;4;370
7;Araya Lerdo De Tejada Cristián;PREP;A;;10:04;4;370
8;Arce Castro Mónica;IND;A;;10:04;4;370
9;Arroyo Muñoz Roberto;PDG;A;;10:04;4;370
10;Astudillo Peiretti Danisa;PS;A;;10:10;4;370
11;Barchiesi Chávez Chiara;PREP;A;;10:04;4;370
12;Barrera Moreno Boris;PC;A;;10:04;4;370
13;Barría Angulo Héctor;DC;A;;10:05;4;370
14;Becker Alvear Miguel Ángel;RN;A;;10:04;4;370
15;Bello Campos María Francisca;PCS;A;;10:05;4;370
16;Beltrán Silva Juan Carlos;RN;A;;10:04;4;370
17;Benavente Vergara Gustavo;UDI;A;;10:04;4;370
18;Berger Fett Bernardo;IND;A;;10:04;4;370
19;Bernales Maldonado Alejandro;LIBERAL;A;;10:04;4;370
20;Bianchi Chelech Carlos;IND;A;;10:19;4;370
21;Bobadilla Muñoz Sergio;UDI;A;;10:04;4;370
22;Bórquez Montecinos Fernando;UDI;A;;10:04;4;370
23;Bravo Castro Ana María;PS;A;;10:07;4;370
24;Bravo Salinas Marta;UDI;A;;10:04;4;370
25;Brito Hasbún Jorge;PRD;I;IG;-;4;370
26;Bugueño Sotelo Félix;FRVS;A;;10:04;4;370
27;Bulnes Núñez Mercedes;IND;A;;10:04;4;370
28;Calisto Águila Miguel Ángel;DC;A;;11:44;4;370
29;Camaño Cárdenas Felipe;IND;A;;10:05;4;370
30;Cariola Oliva Karol;PC;A;;10:19;4;370
31;Carter Fernández Álvaro;UDI;A;;10:15;4;370
32;Castillo Rojas Nathalie;PC;A;;10:04;4;370
33;Castro Bascuñán José Miguel;RN;A;;10:04;4;370
34;Celis Montt Andrés;RN;A;;10:05;4;370
35;Cicardini Milla Daniella;PS;A;;10:56;4;370
36;Cid Versalovic Sofía;RN;A;;-;4;370
37;Cifuentes Lillo Ricardo;DC;A;;10:09;4;370
38;Coloma Álamos Juan Antonio;UDI;A;;10:30;4;370
39;Concha Smith Sara;PCC;I;LM;-;4;370
40;Cordero Velásquez María Luisa;IND;A;;10:04;4;370
41;Cornejo Lagos Eduardo;UDI;A;;10:04;4;370
42;Cuello Peña Y Lillo Luis Alberto;PC;A;;10:04;4;370
43;De La Carrera Correa Gonzalo;IND;A;;10:04;4;370
44;De Rementería Venegas Tomás;IND;A;;10:06;4;370
45;Del Real Mihovilovic Catalina;RN;A;;10:17;4;370
46;Delgado Riquelme Viviana;PEV;A;;10:05;4;370
47;Donoso Castro Felipe;UDI;A;;10:04;4;370
48;Durán Espinoza Jorge;RN;A;;10:35;4;370
49;Durán Salinas Eduardo;RN;A;;10:34;4;370
50;Flores Oporto Camila;RN;A;;10:04;4;370
51;Fries Monleón Lorena;IND;A;;10:04;4;370
52;Fuenzalida Cobo Juan;UDI;A;;10:04;4;370
53;Gazmuri Vieira Ana María;IND;A;;10:04;4;370
54;Giordano Salazar Andrés;IND;A;;10:05;4;370
55;González Gatica Félix;PEV;A;;10:13;4;370
56;González Olea Marta;IND;A;;10:45;4;370
57;González Villarroel Mauro;RN;A;;10:04;4;370
58;Guzmán Zepeda Jorge;EVOP;A;;-;4;370
59;Hertz Cádiz Carmen;PC;I;SPCA;-;4;370
60;Hirsch Goldschmidt Tomás;IND;A;;10:09;4;370
