ID;Nombre;Partido;Asistencia;Observacion;Hora Ingreso;ID_Sesion;ID_Legislatura
48;Durán Espinoza Jorge;RN;A;;17:13;5;372
49;Durán Salinas Eduardo;RN;A;;17:01;5;372
50;Flores Oporto Camila;RN;A;;17:01;5;372
51;Fries Monleón Lorena;PCS;A;;17:01;5;372
52;Fuenzalida Cobo Juan;UDI;A;;17:01;5;372
53;Gazmuri Vieira Ana María;PAH;A;;17:01;5;372
54;Giordano Salazar Andrés;IND;A;;17:01;5;372
55;González Gatica Félix;PEV;A;;17:12;5;372
56;González Olea Marta;IND;A;;17:01;5;372
57;González Villarroel Mauro;RN;A;;17:06;5;372
58;Guzmán Zepeda Jorge;EVOP;A;;17:01;5;372
59;Hertz Cádiz Carmen;PC;A;;17:01;5;372
60;Hirsch Goldschmidt Tomás;PAH;A;;17:01;5;372
61;Ibáñez Cotroneo Diego;PCS;A;;17:01;5;372
62;Ilabaca Cerda Marcos;PS;A;;17:01;5;372
63;Irarrázaval Rossel Juan Manuel;PREP;A;;17:05;5;372
64;Jiles Moreno Pamela;PH;A;;17:55;5;372
65;Jouannet Valderrama Andrés;APCH;A;;17:01;5;372
66;Jürgensen Rundshagen Harry;IND;A;;17:04;5;372
67;Kaiser Barents-Von Hohenhagen Johannes;IND;A;;17:01;5;372
68;Labbé Martínez Cristian;UDI;A;;17:01;5;372
69;Labra Besserer Paula;IND;I;SPCA;-;5;372
70;Lagomarsino Guzmán Tomás;IND;A;;17:01;5;372
71;Lavín León Joaquín;UDI;A;;17:01;5;372
72;Leal Bizama Henry;UDI;A;;17:11;5;372
73;Lee Flores Enrique;PRI;A;;18:33;5;372
74;Leiva Carvajal Raúl;PS;A;;17:01;5;372
75;Lilayu Vivanco Daniel;UDI;A;;17:01;5;372
76;Longton Herrera Andrés;RN;A;;17:01;5;372
77;Malla Valenzuela Luis;LIBERAL;A;;17:22;5;372
78;Manouchehri Lobos Daniel;PS;A;;17:01;5;372
79;Martínez Ramírez Cristóbal;UDI;A;;17:01;5;372
80;Marzán Pinto Carolina;PPD;A;;17:03;5;372
81;Matheson Villán Christian;IND;A;;17:01;5;372
82;Medina Vásquez Karen;PDG;A;;17:17;5;372
83;Mellado Pino Cosme;PRSD;A;;17:01;5;372
84;Mellado Suazo Miguel;RN;A;;17:01;5;372
85;Melo Contreras Daniel;PS;A;;17:06;5;372
86;Meza Pereira José Carlos;PREP;A;;17:13;5;372
87;Mirosevic Verdugo Vlado;LIBERAL;A;;17:07;5;372
88;Mix Jiménez Claudia;COMUNES;A;;17:02;5;372
89;Molina Milman Helia;PPD;A;;17:01;5;372
90;Morales Alvarado Javiera;CS;A;;17:07;5;372
91;Morales Maldonado Carla;RN;A;;17:04;5;372
92;Moreira Barros Cristhian;UDI;A;;17:09;5;372
93;Moreno Bascur Benjamín;PREP;A;;17:08;5;372
94;Mulet Martínez Jaime;FRVS;A;;17:01;5;372
95;Muñoz González Francesca;PSC;A;;17:01;5;372
96;Musante Müller Camila;IND;A;;17:01;5;372
97;Naranjo Ortiz Jaime;PS;A;;17:08;5;372
98;Naveillan Arriagada Gloria;PDG;A;;17:13;5;372
99;Nuyado Ancapichún Emilia;PS;A;;17:01;5;372
100;Ñanco Vásquez Ericka;PRD;A;;17:14;5;372
101;Ojeda Rebolledo Mauricio;IND;A;;17:01;5;372
102;Olivera De La Fuente Erika;PDCH;A;;17:01;5;372
103;Orsini Pascal Maite;PRD;A;;17:09;5;372
104;Ossandón Irarrázabal Ximena;RN;A;;17:01;5;372
105;Oyarzo Figueroa Rubén Darío;PDG;A;;17:13;5;372
106;Palma Pérez Hernán;IND;A;;17:01;5;372
107;Pérez Cartes Marlene;IND;A;;17:01;5;372
108;Pérez Olea Joanna;PDCH;A;;17:13;5;372
109;Pérez Salinas Catalina;PRD;A;;17:04;5;372
110;Pino Fuentes Víctor Alejandro;IND;A;;18:15;5;372
111;Pizarro Sierra Lorena;PC;A;;17:01;5;372
112;Placencia Cabello Alejandra;PC;A;;17:01;5;372
113;Pulgar Castillo Francisco;IND;A;;17:01;5;372
114;Ramírez Diez Guillermo;UDI;A;;17:07;5;372
115;Ramírez Pascal Matías;PC;A;;17:04;5;372
116;Raphael Mora Marcia;RN;A;;17:06;5;372
117;Rathgeb Schifferli Jorge;RN;A;;17:02;5;372
118;Rey Martínez Hugo;RN;A;;17:06;5;372
119;Riquelme Aliaga Marcela;IND;A;;17:08;5;372
120;Rivas Sánchez Gaspar;PDG;A;;18:54;5;372
121;Rojas Valderrama Camila;COMUNES;A;;17:01;5;372
122;Romero Leiva Agustín;PREP;A;;17:06;5;372
123;Romero Sáez Leonidas;IND;A;;17:01;5;372
124;Romero Talguia Natalia;IND;A;;17:16;5;372
125;Rosas Barrientos Patricio;IND;A;;17:01;5;372
126;Sáez Quiroz Jaime;PRD;A;;17:03;5;372
127;Saffirio Espinoza Jorge;PDCH;A;;17:01;5;372
128;Sagardía Cabezas Clara;IND;A;;17:01;5;372
129;Sánchez Ossa Luis;PREP;A;;17:01;5;372
130;Santana Castillo Juan;PS;A;;17:10;5;372
131;Santibáñez Novoa Marisela;IND;A;;17:01;5;372
132;Sauerbaum Muñoz Frank;RN;A;;17:01;5;372
133;Schalper Sepúlveda Diego;RN;A;;17:01;5;372
134;Schneider Videla Emilia;PCS;A;;17:01;5;372
135;Schubert Rubio Stephan;IND;A;;17:01;5;372
136;Sepúlveda Soto Alexis;PRSD;A;;17:03;5;372
137;Serrano Salazar Daniela;PC;A;;17:01;5;372
138;Soto Ferrada Leonardo;PS;A;;17:06;5;372
139;Soto Mardones Raúl;PPD;A;;17:10;5;372
140;Sulantay Olivares Marco Antonio;UDI;A;;17:01;5;372
141;Tapia Ramos Cristián;IND;A;;17:02;5;372
142;Teao Drago Hotuiti;IND;A;;17:01;5;372
143;Tello Rojas Carolina;PC;A;;17:01;5;372
144;Trisotti Martínez Renzo;UDI;A;;17:13;5;372
145;Ulloa Aguilera Héctor;IND;A;;17:14;5;372
146;Undurraga Gazitúa Francisco;EVOP;A;;17:01;5;372
147;Undurraga Vicuña Alberto;DC;A;;17:23;5;372
148;Urruticoechea Ríos Cristóbal;PREP;A;;17:01;5;372
149;Veloso Ávila Consuelo;PRD;A;;17:07;5;372
150;Venegas Salazar Nelson;PS;A;;17:01;5;372
151;Videla Castillo Sebastián;IND;A;;17:07;5;372
152;Von Mühlenbrock Zamora Gastón;UDI;A;;17:03;5;372
153;Weisse Novoa Flor;UDI;A;;17:30;5;372
154;Winter Etcheberry Gonzalo;PCS;A;;17:05;5;372
155;Yeomans Araya Gael;PCS;A;;17:08;5;372
1;Acevedo Sáez María Candelaria;PC;A;;10:06;6;372
2;Aedo Jeldres Eric;DC;A;;10:05;6;372
3;Ahumada Palma Yovana;IND;A;;10:05;6;372
4;Alessandri Vergara Jorge;UDI;A;;12:13;6;372
5;Alinco Bustos René;IND;A;;10:08;6;372
6;Araya Guerrero Jaime;IND;A;;10:05;6;372
7;Araya Lerdo de Tejada Cristián;PREP;A;;10:07;6;372
8;Arce Castro Mónica;IND;A;;11:21;6;372
9;Arroyo Muñoz Roberto;PSC;A;;10:05;6;372
10;Astudillo Peiretti Danisa;PS;A;;10:45;6;372
11;Barchiesi Chávez Chiara;PREP;A;;10:05;6;372
12;Barrera Moreno Boris;PC;A;;10:36;6;372
13;Barría Angulo Héctor;DC;A;;10:08;6;372
14;Becker Alvear Miguel Ángel;RN;A;;10:05;6;372
15;Bello Campos María Francisca;PCS;A;;10:05;6;372
16;Beltrán Silva Juan Carlos;RN;A;;10:05;6;372
17;Benavente Vergara Gustavo;UDI;A;;10:05;6;372
18;Berger Fett Bernardo;IND;A;;10:05;6;372
19;Bernales Maldonado Alejandro;LIBERAL;A;;10:21;6;372
20;Bianchi Chelech Carlos;IND;A;;10:05;6;372
21;Bobadilla Muñoz Sergio;UDI;I;LM;-;6;372
22;Bórquez Montecinos Fernando;UDI;A;;10:05;6;372
23;Bravo Castro Ana María;PS;A;;10:05;6;372
24;Bravo Salinas Marta;UDI;A;;10:05;6;372
25;Brito Hasbún Jorge;PRD;A;;10:07;6;372
26;Bugueño Sotelo Félix;IND;A;;10:18;6;372
27;Bulnes Núñez Mercedes;IND;I;LM;-;6;372
28;Calisto Águila Miguel Ángel;IND;A;;11:38;6;372
29;Camaño Cárdenas Felipe;IND;A;;10:07;6;372
30;Cariola Oliva Karol;PC;A;;12:18;6;372
31;Carter Fernández Álvaro;UDI;A;;10:24;6;372
32;Castillo Rojas Nathalie;PC;A;;10:07;6;372
33;Castro Bascuñán José Miguel;RN;A;;11:03;6;372
34;Celis Montt Andrés;RN;A;;10:05;6;372
35;Cicardini Milla Daniella;PS;A;;10:05;6;372
36;Cid Versalovic Sofía;RN;A;;10:05;6;372
37;Cifuentes Lillo Ricardo;DC;A;;10:05;6;372
38;Coloma Álamos Juan Antonio;UDI;A;;11:09;6;372
39;Concha Smith Sara;PSC;A;;10:05;6;372
40;Cordero Velásquez María Luisa;IND;A;;10:05;6;372
41;Cornejo Lagos Eduardo;UDI;A;;10:05;6;372
42;Cuello Peña y Lillo Luis Alberto;PC;A;;10:05;6;372
43;De la Carrera Correa Gonzalo;IND;A;;11:03;6;372
44;De Rementería Venegas Tomás;IND;A;;12:00;6;372
45;Del Real Mihovilovic Catalina;IND;A;;10:25;6;372
46;Delgado Riquelme Viviana;IND;A;;10:06;6;372
47;Donoso Castro Felipe;UDI;A;;10:05;6;372
48;Durán Espinoza Jorge;RN;A;;11:49;6;372
49;Durán Salinas Eduardo;RN;A;;10:38;6;372
50;Flores Oporto Camila;RN;A;;10:41;6;372
51;Fries Monleón Lorena;PCS;A;;10:05;6;372
52;Fuenzalida Cobo Juan;UDI;A;;10:05;6;372
53;Gazmuri Vieira Ana María;PAH;A;;10:24;6;372
54;Giordano Salazar Andrés;IND;A;;10:13;6;372
55;González Gatica Félix;PEV;A;;10:24;6;372
56;González Olea Marta;IND;A;;10:05;6;372
57;González Villarroel Mauro;RN;A;;10:11;6;372
58;Guzmán Zepeda Jorge;EVOP;A;;10:05;6;372
59;Hertz Cádiz Carmen;PC;A;;10:05;6;372
60;Hirsch Goldschmidt Tomás;PAH;A;;12:21;6;372
61;Ibáñez Cotroneo Diego;PCS;A;;12:34;6;372
62;Ilabaca Cerda Marcos;PS;A;;10:05;6;372
63;Irarrázaval Rossel Juan Manuel;PREP;A;;10:05;6;372
64;Jiles Moreno Pamela;PH;A;;10:54;6;372
65;Jouannet Valderrama Andrés;APCH;A;;10:12;6;372
66;Jürgensen Rundshagen Harry;IND;A;;10:05;6;372
67;Kaiser Barents-Von Hohenhagen Johannes;IND;A;;10:05;6;372
68;Labbé Martínez Cristian;UDI;A;;12:13;6;372
69;Labra Besserer Paula;IND;I;SPCA;-;6;372
70;Lagomarsino Guzmán Tomás;IND;A;;10:56;6;372
71;Lavín León Joaquín;UDI;A;;10:05;6;372
72;Leal Bizama Henry;UDI;A;;11:06;6;372
73;Lee Flores Enrique;PRI;A;;10:05;6;372
74;Leiva Carvajal Raúl;PS;A;;13:25;6;372
75;Lilayu Vivanco Daniel;UDI;A;;10:05;6;372
76;Longton Herrera Andrés;RN;A;;10:06;6;372
77;Malla Valenzuela Luis;LIBERAL;A;;10:48;6;372
78;Manouchehri Lobos Daniel;PS;A;;10:23;6;372
79;Martínez Ramírez Cristóbal;UDI;A;;10:05;6;372
80;Marzán Pinto Carolina;PPD;A;;10:07;6;372
81;Matheson Villán Christian;IND;A;;10:30;6;372
82;Medina Vásquez Karen;PDG;A;;10:14;6;372
83;Mellado Pino Cosme;PRSD;A;;10:21;6;372
84;Mellado Suazo Miguel;RN;A;;10:05;6;372
85;Melo Contreras Daniel;PS;A;;10:23;6;372
86;Meza Pereira José Carlos;PREP;A;;10:11;6;372
87;Mirosevic Verdugo Vlado;LIBERAL;A;;10:11;6;372
88;Mix Jiménez Claudia;COMUNES;A;;10:05;6;372
89;Molina Milman Helia;PPD;A;;10:21;6;372
90;Morales Alvarado Javiera;CS;I;PMP;-;6;372
91;Morales Maldonado Carla;RN;A;;10:06;6;372
92;Moreira Barros Cristhian;UDI;A;;11:33;6;372
93;Moreno Bascur Benjamín;PREP;A;;10:05;6;372
94;Mulet Martínez Jaime;FRVS;A;;10:36;6;372
95;Muñoz González Francesca;PSC;A;;10:05;6;372
96;Musante Müller Camila;IND;A;;10:07;6;372
97;Naranjo Ortiz Jaime;PS;A;;10:05;6;372
98;Naveillan Arriagada Gloria;PDG;I;;-;6;372
99;Nuyado Ancapichún Emilia;PS;A;;10:05;6;372
100;Ñanco Vásquez Ericka;PRD;A;;11:51;6;372
101;Ojeda Rebolledo Mauricio;IND;A;;10:46;6;372
102;Olivera De La Fuente Erika;PDCH;A;;10:12;6;372
103;Orsini Pascal Maite;PRD;A;;10:47;6;372
104;Ossandón Irarrázabal Ximena;RN;A;;10:05;6;372
105;Oyarzo Figueroa Rubén Darío;PDG;A;;10:12;6;372
106;Palma Pérez Hernán;IND;A;;10:05;6;372
107;Pérez Cartes Marlene;IND;A;;10:52;6;372
108;Pérez Olea Joanna;PDCH;A;;10:31;6;372
109;Pérez Salinas Catalina;PRD;A;;10:05;6;372
110;Pino Fuentes Víctor Alejandro;IND;A;;10:05;6;372
111;Pizarro Sierra Lorena;PC;A;;10:07;6;372
112;Placencia Cabello Alejandra;PC;A;;10:13;6;372
113;Pulgar Castillo Francisco;IND;A;;10:05;6;372
114;Ramírez Diez Guillermo;UDI;A;;10:31;6;372
115;Ramírez Pascal Matías;PC;A;;10:07;6;372
116;Raphael Mora Marcia;RN;A;;10:05;6;372
117;Rathgeb Schifferli Jorge;RN;A;;10:05;6;372
118;Rey Martínez Hugo;RN;A;;10:21;6;372
119;Riquelme Aliaga Marcela;IND;A;;10:05;6;372
120;Rivas Sánchez Gaspar;PDG;A;;11:06;6;372
121;Rojas Valderrama Camila;COMUNES;A;;10:06;6;372
122;Romero Leiva Agustín;PREP;A;;10:05;6;372
123;Romero Sáez Leonidas;IND;A;;10:05;6;372
124;Romero Talguia Natalia;IND;A;;10:20;6;372
125;Rosas Barrientos Patricio;IND;A;;10:23;6;372
126;Sáez Quiroz Jaime;PRD;A;;10:05;6;372
127;Saffirio Espinoza Jorge;PDCH;A;;10:05;6;372
128;Sagardía Cabezas Clara;IND;A;;10:05;6;372
129;Sánchez Ossa Luis;PREP;A;;10:07;6;372
130;Santana Castillo Juan;PS;I;;-;6;372
131;Santibáñez Novoa Marisela;IND;I;IG;-;6;372
132;Sauerbaum Muñoz Frank;RN;A;;10:05;6;372
133;Schalper Sepúlveda Diego;RN;A;;11:25;6;372
134;Schneider Videla Emilia;PCS;A;;10:32;6;372
135;Schubert Rubio Stephan;IND;A;;10:05;6;372
136;Sepúlveda Soto Alexis;PRSD;A;;10:05;6;372
137;Serrano Salazar Daniela;PC;A;;10:05;6;372
138;Soto Ferrada Leonardo;PS;A;;10:05;6;372
139;Soto Mardones Raúl;PPD;A;;11:35;6;372
140;Sulantay Olivares Marco Antonio;UDI;A;;10:08;6;372
141;Tapia Ramos Cristián;IND;A;;10:20;6;372
142;Teao Drago Hotuiti;IND;A;;10:05;6;372
143;Tello Rojas Carolina;PC;A;;10:41;6;372
144;Trisotti Martínez Renzo;UDI;A;;10:11;6;372
145;Ulloa Aguilera Héctor;IND;A;;12:13;6;372
146;Undurraga Gazitúa Francisco;EVOP;A;;10:05;6;372
147;Undurraga Vicuña Alberto;DC;A;;10:08;6;372
148;Urruticoechea Ríos Cristóbal;PREP;A;;10:11;6;372
149;Veloso Ávila Consuelo;PRD;A;;12:17;6;372
150;Venegas Salazar Nelson;PS;I;IG;-;6;372
151;Videla Castillo Sebastián;IND;A;;10:06;6;372
152;Von Mühlenbrock Zamora Gastón;UDI;A;;11:00;6;372
153;Weisse Novoa Flor;UDI;A;;10:05;6;372
154;Winter Etcheberry Gonzalo;PCS;A;;10:05;6;372
155;Yeomans Araya Gael;PCS;A;;10:06;6;372
1;Acevedo Sáez María Candelaria;PC;A;;18:06;7;372
2;Aedo Jeldres Eric;DC;A;;18:00;7;372
3;Ahumada Palma Yovana;IND;A;;18:01;7;372
4;Alessandri Vergara Jorge;UDI;A;;18:07;7;372
5;Alinco Bustos René;IND;A;;18:00;7;372
6;Araya Guerrero Jaime;IND;A;;18:25;7;372
7;Araya Lerdo de Tejada Cristián;PREP;A;;18:00;7;372
8;Arce Castro Mónica;IND;A;;18:00;7;372
9;Arroyo Muñoz Roberto;PSC;A;;18:09;7;372
10;Astudillo Peiretti Danisa;PS;A;;18:00;7;372
11;Barchiesi Chávez Chiara;PREP;A;;18:34;7;372
12;Barrera Moreno Boris;PC;A;;18:00;7;372
13;Barría Angulo Héctor;DC;A;;18:08;7;372
14;Becker Alvear Miguel Ángel;RN;A;;18:00;7;372
15;Bello Campos María Francisca;PCS;A;;18:04;7;372
16;Beltrán Silva Juan Carlos;RN;A;;18:00;7;372
17;Benavente Vergara Gustavo;UDI;A;;18:00;7;372
18;Berger Fett Bernardo;IND;A;;18:00;7;372
19;Bernales Maldonado Alejandro;LIBERAL;A;;18:53;7;372
20;Bianchi Chelech Carlos;IND;I;;-;7;372
21;Bobadilla Muñoz Sergio;UDI;I;LM;-;7;372
22;Bórquez Montecinos Fernando;UDI;A;;18:00;7;372
23;Bravo Castro Ana María;PS;A;;18:02;7;372
24;Bravo Salinas Marta;UDI;A;;18:00;7;372
25;Brito Hasbún Jorge;PRD;A;;18:01;7;372
26;Bugueño Sotelo Félix;IND;A;;18:00;7;372
27;Bulnes Núñez Mercedes;IND;I;LM;-;7;372
28;Calisto Águila Miguel Ángel;IND;A;;18:00;7;372
29;Camaño Cárdenas Felipe;IND;A;;18:00;7;372
30;Cariola Oliva Karol;PC;A;;18:00;7;372
31;Carter Fernández Álvaro;UDI;A;;18:00;7;372
32;Castillo Rojas Nathalie;PC;I;IG;-;7;372
33;Castro Bascuñán José Miguel;RN;I;APLP;-;7;372
34;Celis Montt Andrés;RN;A;;18:00;7;372
35;Cicardini Milla Daniella;PS;A;;18:00;7;372
36;Cid Versalovic Sofía;RN;A;;18:05;7;372
37;Cifuentes Lillo Ricardo;DC;I;;-;7;372
38;Coloma Álamos Juan Antonio;UDI;A;;18:00;7;372
39;Concha Smith Sara;PSC;A;;18:00;7;372
40;Cordero Velásquez María Luisa;IND;A;;18:00;7;372
41;Cornejo Lagos Eduardo;UDI;A;;18:05;7;372
42;Cuello Peña y Lillo Luis Alberto;PC;A;;18:00;7;372
43;De la Carrera Correa Gonzalo;IND;A;;18:00;7;372
44;De Rementería Venegas Tomás;IND;A;;18:00;7;372
45;Del Real Mihovilovic Catalina;IND;A;;18:01;7;372
46;Delgado Riquelme Viviana;IND;A;;18:00;7;372
47;Donoso Castro Felipe;UDI;A;;18:22;7;372
48;Durán Espinoza Jorge;RN;A;;18:05;7;372
49;Durán Salinas Eduardo;RN;A;;18:00;7;372
50;Flores Oporto Camila;RN;A;;18:00;7;372
51;Fries Monleón Lorena;PCS;A;;18:00;7;372
52;Fuenzalida Cobo Juan;UDI;A;;18:00;7;372
53;Gazmuri Vieira Ana María;PAH;A;;18:00;7;372
54;Giordano Salazar Andrés;IND;A;;18:00;7;372
55;González Gatica Félix;PEV;A;;18:16;7;372
56;González Olea Marta;IND;A;;19:10;7;372
57;González Villarroel Mauro;RN;A;;18:00;7;372
58;Guzmán Zepeda Jorge;EVOP;A;;18:02;7;372
59;Hertz Cádiz Carmen;PC;A;;18:04;7;372
60;Hirsch Goldschmidt Tomás;PAH;A;;18:00;7;372
61;Ibáñez Cotroneo Diego;PCS;A;;18:00;7;372
62;Ilabaca Cerda Marcos;PS;A;;18:34;7;372
63;Irarrázaval Rossel Juan Manuel;PREP;A;;18:00;7;372
64;Jiles Moreno Pamela;PH;A;;18:00;7;372
65;Jouannet Valderrama Andrés;APCH;A;;18:00;7;372
66;Jürgensen Rundshagen Harry;IND;A;;18:00;7;372
67;Kaiser Barents-Von Hohenhagen Johannes;IND;A;;18:00;7;372
68;Labbé Martínez Cristian;UDI;A;;18:00;7;372
69;Labra Besserer Paula;IND;I;SPCA;-;7;372
70;Lagomarsino Guzmán Tomás;IND;A;;18:03;7;372
71;Lavín León Joaquín;UDI;A;;18:00;7;372
72;Leal Bizama Henry;UDI;A;;18:00;7;372
73;Lee Flores Enrique;PRI;A;;18:00;7;372
74;Leiva Carvajal Raúl;PS;A;;18:00;7;372
75;Lilayu Vivanco Daniel;UDI;A;;18:00;7;372
76;Longton Herrera Andrés;RN;A;;18:00;7;372
77;Malla Valenzuela Luis;LIBERAL;A;;18:18;7;372
78;Manouchehri Lobos Daniel;PS;A;;18:00;7;372
79;Martínez Ramírez Cristóbal;UDI;A;;18:00;7;372
80;Marzán Pinto Carolina;PPD;A;;18:02;7;372
81;Matheson Villán Christian;IND;A;;18:07;7;372
82;Medina Vásquez Karen;PDG;A;;18:02;7;372
83;Mellado Pino Cosme;PRSD;A;;18:00;7;372
84;Mellado Suazo Miguel;RN;A;;18:00;7;372
85;Melo Contreras Daniel;PS;A;;18:00;7;372
86;Meza Pereira José Carlos;PREP;A;;18:15;7;372
87;Mirosevic Verdugo Vlado;LIBERAL;A;;18:53;7;372
88;Mix Jiménez Claudia;COMUNES;I;IG;-;7;372
89;Molina Milman Helia;PPD;A;;18:00;7;372
90;Morales Alvarado Javiera;CS;I;PMP;-;7;372
91;Morales Maldonado Carla;RN;A;;18:01;7;372
92;Moreira Barros Cristhian;UDI;A;;18:00;7;372
93;Moreno Bascur Benjamín;PREP;I;PMP;-;7;372
94;Mulet Martínez Jaime;FRVS;A;;18:13;7;372
95;Muñoz González Francesca;PSC;A;;18:00;7;372
96;Musante Müller Camila;IND;A;;18:00;7;372
97;Naranjo Ortiz Jaime;PS;A;;18:00;7;372
98;Naveillan Arriagada Gloria;PDG;I;;-;7;372
99;Nuyado Ancapichún Emilia;PS;A;;18:00;7;372
100;Ñanco Vásquez Ericka;PRD;A;;18:00;7;372
101;Ojeda Rebolledo Mauricio;IND;A;;18:00;7;372
102;Olivera De La Fuente Erika;PDCH;A;;18:00;7;372
103;Orsini Pascal Maite;PRD;A;;18:06;7;372
104;Ossandón Irarrázabal Ximena;RN;A;;18:00;7;372
105;Oyarzo Figueroa Rubén Darío;PDG;A;;18:02;7;372
106;Palma Pérez Hernán;IND;A;;18:00;7;372
107;Pérez Cartes Marlene;IND;A;;18:02;7;372
108;Pérez Olea Joanna;PDCH;A;;18:00;7;372
109;Pérez Salinas Catalina;PRD;A;;18:13;7;372
110;Pino Fuentes Víctor Alejandro;IND;A;;18:02;7;372
111;Pizarro Sierra Lorena;PC;A;;18:09;7;372
112;Placencia Cabello Alejandra;PC;A;;18:00;7;372
113;Pulgar Castillo Francisco;IND;A;;18:00;7;372
114;Ramírez Diez Guillermo;UDI;A;;18:21;7;372
115;Ramírez Pascal Matías;PC;A;;18:00;7;372
116;Raphael Mora Marcia;RN;A;;18:02;7;372
117;Rathgeb Schifferli Jorge;RN;A;;18:00;7;372
118;Rey Martínez Hugo;RN;A;;18:14;7;372
119;Riquelme Aliaga Marcela;IND;A;;18:00;7;372
120;Rivas Sánchez Gaspar;PDG;A;;18:00;7;372
121;Rojas Valderrama Camila;COMUNES;A;;18:15;7;372
122;Romero Leiva Agustín;PREP;A;;18:07;7;372
123;Romero Sáez Leonidas;IND;A;;18:00;7;372
124;Romero Talguia Natalia;IND;A;;18:14;7;372
125;Rosas Barrientos Patricio;IND;A;;18:00;7;372
126;Sáez Quiroz Jaime;PRD;A;;18:00;7;372
127;Saffirio Espinoza Jorge;PDCH;I;;-;7;372
128;Sagardía Cabezas Clara;IND;A;;18:00;7;372
129;Sánchez Ossa Luis;PREP;A;;18:00;7;372
130;Santana Castillo Juan;PS;A;;18:00;7;372
131;Santibáñez Novoa Marisela;IND;I;IG;-;7;372
132;Sauerbaum Muñoz Frank;RN;A;;18:00;7;372
133;Schalper Sepúlveda Diego;RN;A;;18:00;7;372
134;Schneider Videla Emilia;PCS;A;;18:00;7;372
135;Schubert Rubio Stephan;IND;A;;18:00;7;372
136;Sepúlveda Soto Alexis;PRSD;A;;18:07;7;372
137;Serrano Salazar Daniela;PC;I;;-;7;372
138;Soto Ferrada Leonardo;PS;A;;18:24;7;372
139;Soto Mardones Raúl;PPD;A;;18:00;7;372
140;Sulantay Olivares Marco Antonio;UDI;A;;18:00;7;372
141;Tapia Ramos Cristián;IND;A;;19:03;7;372
142;Teao Drago Hotuiti;IND;A;;18:37;7;372
143;Tello Rojas Carolina;PC;A;;18:08;7;372
144;Trisotti Martínez Renzo;UDI;A;;18:00;7;372
145;Ulloa Aguilera Héctor;IND;A;;18:00;7;372
146;Undurraga Gazitúa Francisco;EVOP;A;;18:00;7;372
147;Undurraga Vicuña Alberto;DC;A;;18:01;7;372
148;Urruticoechea Ríos Cristóbal;PREP;A;;18:00;7;372
149;Veloso Ávila Consuelo;PRD;A;;18:07;7;372
150;Venegas Salazar Nelson;PS;I;IG;-;7;372
151;Videla Castillo Sebastián;IND;A;;18:07;7;372
152;Von Mühlenbrock Zamora Gastón;UDI;A;;18:01;7;372
153;Weisse Novoa Flor;UDI;A;;18:02;7;372
154;Winter Etcheberry Gonzalo;PCS;A;;18:12;7;372
155;Yeomans Araya Gael;PCS;A;;18:18;7;372
1;Acevedo Sáez María Candelaria;PC;A;;10:44;8;372
2;Aedo Jeldres Eric;DC;A;;10:05;8;372
3;Ahumada Palma Yovana;IND;A;;10:02;8;372
4;Alessandri Vergara Jorge;UDI;A;;10:48;8;372
5;Alinco Bustos René;IND;A;;10:02;8;372
6;Araya Guerrero Jaime;IND;A;;10:02;8;372
7;Araya Lerdo de Tejada Cristián;PREP;A;;10:13;8;372
8;Arce Castro Mónica;IND;A;;10:47;8;372
9;Arroyo Muñoz Roberto;PSC;A;;10:02;8;372
10;Astudillo Peiretti Danisa;PS;A;;10:02;8;372
11;Barchiesi Chávez Chiara;PREP;A;;10:02;8;372
12;Barrera Moreno Boris;PC;I;PMP;-;8;372
13;Barría Angulo Héctor;DC;A;;10:02;8;372
14;Becker Alvear Miguel Ángel;RN;A;;10:02;8;372
15;Bello Campos María Francisca;PCS;A;;10:25;8;372
16;Beltrán Silva Juan Carlos;RN;A;;10:02;8;372
17;Benavente Vergara Gustavo;UDI;A;;10:09;8;372
18;Berger Fett Bernardo;IND;A;;10:02;8;372
19;Bernales Maldonado Alejandro;LIBERAL;A;;10:02;8;372
20;Bianchi Chelech Carlos;IND;A;;10:47;8;372
21;Bobadilla Muñoz Sergio;UDI;I;LM;-;8;372
22;Bórquez Montecinos Fernando;UDI;A;;10:02;8;372
23;Bravo Castro Ana María;PS;A;;10:19;8;372
24;Bravo Salinas Marta;UDI;A;;10:04;8;372
25;Brito Hasbún Jorge;PRD;A;;10:09;8;372
26;Bugueño Sotelo Félix;IND;A;;10:03;8;372
27;Bulnes Núñez Mercedes;IND;I;LM;-;8;372
28;Calisto Águila Miguel Ángel;IND;A;;10:25;8;372
29;Camaño Cárdenas Felipe;IND;A;;10:02;8;372
30;Cariola Oliva Karol;PC;A;;11:21;8;372
31;Carter Fernández Álvaro;UDI;A;;10:08;8;372
32;Castillo Rojas Nathalie;PC;A;;10:06;8;372
33;Castro Bascuñán José Miguel;RN;A;;10:48;8;372
34;Celis Montt Andrés;RN;A;;10:02;8;372
35;Cicardini Milla Daniella;PS;A;;-;8;372
36;Cid Versalovic Sofía;RN;A;;10:02;8;372
37;Cifuentes Lillo Ricardo;DC;I;;-;8;372
38;Coloma Álamos Juan Antonio;UDI;A;;10:02;8;372
39;Concha Smith Sara;PSC;A;;10:02;8;372
40;Cordero Velásquez María Luisa;IND;A;;10:02;8;372
